序號,券商,價格,買進股數,賣出股數
1415,845B康和永和,632.00,0,12
1416,845D康和板橋,630.00,11,0 
1417,845D康和板橋,632.00,10,1050
1418,845D康和板橋,633.00,1008,0 
1419,845D康和板橋,635.00,0,1000
1420,845E康和澎湖,633.00,4,0 
1421,845F康和仁愛,631.00,5,1
1422,845F康和仁愛,632.00,0,1 
1423,845F康和仁愛,633.00,0,1000
1424,845F康和仁愛,635.00,0,1000 
1425,845J康和高雄,630.00,0,100
1426,845J康和高雄,631.00,1000,0 
1427,845J康和高雄,632.00,300,1050
1428,845J康和高雄,633.00,20,2020 
1429,845J康和高雄,635.00,0,1000
1430,845R康和石牌,630.00,80,0 
1431,845R康和石牌,631.00,0,10
1432,845R康和石牌,632.00,23,0 
1433,845R康和石牌,633.00,0,1000
1434,845S康和南崁,630.00,1100,0 
1435,845S康和南崁,633.00,4,0
1436,845U康和復興,630.00,200,100 
1437,845U康和復興,632.00,2000,3100
1438,845U康和復興,633.00,10,0 
1439,845X康和屏東,630.00,200,0
1440,845X康和屏東,633.00,13,0 
1441,8490京城,632.00,0,1010
1442,8492京城嘉義,629.00,5,0 
1443,8492京城嘉義,630.00,6210,2000
1444,8492京城嘉義,631.00,0,1000 
1445,8492京城嘉義,632.00,0,1000
1446,8492京城嘉義,635.00,0,1000 
1447,8520中    農,631.00,1000,102
1448,8520中    農,632.00,1000,1100 
1449,8520中    農,633.00,1000,2050
1450,8520中    農,635.00,0,1000 
1451,8560新    光,628.00,2000,0
1452,8560新    光,629.00,15510,5500 
1453,8560新    光,630.00,8341,5828
1454,8560新    光,631.00,9286,10066 
1455,8560新    光,632.00,24935,20144
1456,8560新    光,633.00,4363,9655 
1457,8560新    光,635.00,0,29000
1458,8561新光台中,628.00,3000,0 
1459,8561新光台中,629.00,1059,1000
1460,8561新光台中,630.00,1491,3418 
1461,8561新光台中,631.00,3657,8146
1462,8561新光台中,632.00,2992,8177 
1463,8561新光台中,633.00,1110,11000
1464,8561新光台中,635.00,0,3000 
1465,8562新光高雄,628.00,1000,0
1466,8562新光高雄,630.00,213,1010 
1467,8562新光高雄,631.00,1210,1302
1468,8562新光高雄,632.00,3216,6562 
1469,8562新光高雄,633.00,20,2100
1470,8562新光高雄,635.00,0,3000 
1471,8563新光新竹,629.00,2860,0
1472,8563新光新竹,630.00,238,2921 
1473,8563新光新竹,631.00,1000,1083
1474,8563新光新竹,632.00,910,7100 
1475,8563新光新竹,633.00,1049,2265
1476,8563新光新竹,635.00,0,5000 
1477,8564新光台南,629.00,2305,0
1478,8564新光台南,630.00,2128,5357 
1479,8564新光台南,631.00,210,1324
1480,8564新光台南,632.00,11070,4200 
1481,8564新光台南,633.00,24,2000
1482,8564新光台南,635.00,0,1000 
1483,8565新光桃園,629.00,3013,0
1484,8565新光桃園,630.00,2,1150 
1485,8565新光桃園,631.00,1560,55
1486,8565新光桃園,632.00,30,1005 
1487,8565新光桃園,633.00,40,3000
1488,8565新光桃園,635.00,0,7000 
1489,8580聯    邦,630.00,10000,250
1490,8581聯邦高雄,629.00,1000,0 
1491,8581聯邦高雄,631.00,21,2
1492,8581聯邦高雄,632.00,1000,6000 
1493,8581聯邦高雄,635.00,0,3000
1494,8582聯邦嘉義,629.00,100,0 
1495,8582聯邦嘉義,632.00,1200,0
1496,8583聯邦忠孝,630.00,100,0 
1497,8583聯邦忠孝,635.00,0,1000
1498,8584聯邦雙和,629.00,0,10 
1499,8584聯邦雙和,630.00,1000,0
1500,8584聯邦雙和,632.00,0,1000 
1501,8584聯邦雙和,633.00,0,70
1502,8584聯邦雙和,635.00,0,1000 
1503,8585聯邦三重,630.00,200,0
1504,8585聯邦三重,632.00,200,0 
1505,8586聯邦大業,630.00,100,0
1506,8586聯邦大業,632.00,20,0 
1507,8587聯邦興中,631.00,7000,5
1508,8587聯邦興中,632.00,0,1363 
1509,8587聯邦興中,633.00,0,2000
1510,8587聯邦興中,635.00,0,1000 
1511,8588聯邦富強,630.00,1010,110
1512,8588聯邦富強,632.00,0,10 
1513,8588聯邦富強,635.00,0,1000
1514,8710陽   信,628.00,2000,0 
1515,8710陽   信,631.00,2000,0
1516,8710陽   信,633.00,0,6000 
1517,8710陽   信,635.00,0,2000
1518,8711陽信石牌,628.00,2000,0 
1519,8711陽信石牌,631.00,1000,0
1520,8711陽信石牌,632.00,1,15 
1521,8711陽信石牌,633.00,200,0
1522,8711陽信石牌,635.00,0,1000 
1523,8713陽信高雄,628.00,3000,0
1524,8713陽信高雄,629.00,3000,10 
1525,8713陽信高雄,630.00,100,0
1526,8713陽信高雄,631.00,0,2000 
1527,8713陽信高雄,632.00,5000,3000
1528,8713陽信高雄,633.00,0,600 
1529,8713陽信高雄,635.00,0,8000
1530,8840玉    山,628.00,1000,0 
1531,8840玉    山,629.00,1370,1190
1532,8840玉    山,630.00,5212,772 
1533,8840玉    山,631.00,2445,234943
1534,8840玉    山,632.00,5375,408539 
1535,8840玉    山,633.00,7000,299
1536,8840玉    山,635.00,0,14000 
1537,8841玉山雙和,629.00,1000,100
1538,8841玉山雙和,630.00,11100,1112 
1539,8841玉山雙和,631.00,54,107
1540,8841玉山雙和,632.00,2049,1126 
1541,8841玉山雙和,633.00,250,0
1542,8841玉山雙和,635.00,0,4000 
1543,8842玉山新莊,629.00,110,20
1544,8842玉山新莊,630.00,1408,294 
1545,8842玉山新莊,631.00,218,1002
1546,8842玉山新莊,632.00,2026,2020 
1547,8842玉山新莊,633.00,100,400
1548,8843玉山高雄,628.00,2000,0 
1549,8843玉山高雄,629.00,1202,0
1550,8843玉山高雄,630.00,1304,10 
1551,8843玉山高雄,631.00,2020,2360
1552,8843玉山高雄,632.00,2312,6255 
1553,8843玉山高雄,633.00,1000,40
1554,8843玉山高雄,635.00,0,2000 
1555,8846玉山板橋,630.00,211,708
1556,8846玉山板橋,631.00,0,45060 
1557,8846玉山板橋,632.00,25,3411
1558,8846玉山板橋,633.00,20,4500 
1559,8846玉山板橋,635.00,0,5000
1560,8847玉山台南,629.00,105,0 
1561,8847玉山台南,630.00,10,1174
1562,8847玉山台南,631.00,2009,612 
1563,8847玉山台南,632.00,1021,5480
1564,8847玉山台南,633.00,1004,0 
1565,8847玉山台南,635.00,1000,1000
1566,8848玉山嘉義,630.00,1011,884 
1567,8848玉山嘉義,631.00,3512,2252
1568,8848玉山嘉義,632.00,402,3010 
1569,8848玉山嘉義,633.00,1000,7015
1570,8848玉山嘉義,635.00,0,1000 
1571,8849玉山景美,630.00,1068,4000
1572,8849玉山景美,631.00,2377,55 
1573,8849玉山景美,632.00,940,1400
1574,8849玉山景美,633.00,4016,0 
1575,8849玉山景美,635.00,0,1000
1576,884A玉山士林,628.00,2000,0 
1577,884A玉山士林,629.00,370,1000
1578,884A玉山士林,630.00,32,36 
1579,884A玉山士林,631.00,0,4150
1580,884A玉山士林,632.00,0,2375 
1581,884A玉山士林,633.00,1000,0
1582,884A玉山士林,635.00,0,2000 
1583,884B玉山台中,628.00,1000,0
1584,884B玉山台中,629.00,80,0 
1585,884B玉山台中,630.00,211,1743
1586,884B玉山台中,631.00,122,12011 
1587,884B玉山台中,632.00,2212,7055
1588,884B玉山台中,633.00,0,109 
1589,884B玉山台中,635.00,0,1000
1590,884C玉山南京,629.00,105,0 
1591,884C玉山南京,630.00,0,350
1592,884C玉山南京,631.00,23,1050 
1593,884C玉山南京,632.00,0,1080
1594,884C玉山南京,633.00,0,1105 
1595,884D玉山左營,629.00,4025,0
1596,884D玉山左營,630.00,1003,420 
1597,884D玉山左營,631.00,1359,80
1598,884D玉山左營,632.00,1091,3390 
1599,884D玉山左營,633.00,1,0
1600,884E玉山城中,628.00,1000,0 
1601,884E玉山城中,629.00,1100,0
1602,884E玉山城中,630.00,1,0 
1603,884E玉山城中,631.00,2320,1136
1604,884E玉山城中,632.00,25,3515 
1605,884E玉山城中,633.00,0,2000
1606,884E玉山城中,635.00,0,5000 
1607,884F玉山桃園,628.00,1000,0
1608,884F玉山桃園,629.00,1050,5 
1609,884F玉山桃園,630.00,25,2256
1610,884F玉山桃園,631.00,10100,159 
1611,884F玉山桃園,632.00,170,2340
1612,884F玉山桃園,633.00,0,1100 
1613,884F玉山桃園,635.00,0,1000
1614,884H玉山新竹,629.00,13,0 
1615,884H玉山新竹,630.00,80,490
1616,884H玉山新竹,631.00,130,100 
1617,884H玉山新竹,632.00,1088,0
1618,884H玉山新竹,633.00,1000,0 
1619,884J玉山大里,629.00,0,100
1620,884J玉山大里,630.00,20,20 
1621,884J玉山大里,631.00,125,270
1622,884J玉山大里,632.00,350,203 
1623,884J玉山大里,635.00,0,3000
1624,884M玉山數位,628.00,1000,0 
1625,884M玉山數位,629.00,11,180
1626,884M玉山數位,630.00,1018,1233 
1627,884M玉山數位,631.00,331,98
1628,884M玉山數位,632.00,664,492 
1629,884M玉山數位,633.00,1,156
1630,8880國泰綜合,628.00,0,140000 
1631,8880國泰綜合,629.00,12014,818000
1632,8880國泰綜合,630.00,8086,1869000 
1633,8880國泰綜合,631.00,39096,715040
1634,8880國泰綜合,632.00,76298,659581 
1635,8880國泰綜合,633.00,5000,170000
1636,8880國泰綜合,635.00,46000,84000 
1637,8881國泰高雄,628.00,2000,0
1638,8881國泰高雄,629.00,131,1000 
1639,8881國泰高雄,630.00,351,73
1640,8881國泰高雄,631.00,284,2105 
1641,8881國泰高雄,632.00,13168,7334
1642,8881國泰高雄,633.00,1001,1000 
1643,8881國泰高雄,635.00,0,1000
1644,8882國泰台中,629.00,2320,1000 
1645,8882國泰台中,630.00,2781,2817
1646,8882國泰台中,631.00,10159,6909 
1647,8882國泰台中,632.00,14422,37503
1648,8882國泰台中,633.00,2130,1000 
1649,8882國泰台中,635.00,1000,27000
1650,8883國泰松江,628.00,2000,0 
1651,8883國泰松江,629.00,2074,2000
1652,8883國泰松江,630.00,25,2060 
1653,8883國泰松江,631.00,1,3992
1654,8883國泰松江,632.00,28699,4827 
1655,8883國泰松江,633.00,30,1000
1656,8883國泰松江,635.00,0,21000 
1657,8884國泰台南,629.00,35,0
1658,8884國泰台南,630.00,180,1022 
1659,8884國泰台南,631.00,2121,1761
1660,8884國泰台南,632.00,415,3502 
1661,8884國泰台南,633.00,0,1000
1662,8885國泰桃園,629.00,21130,124 
1663,8885國泰桃園,630.00,2146,3099
1664,8885國泰桃園,631.00,1172,2591 
1665,8885國泰桃園,632.00,4090,10141
1666,8885國泰桃園,633.00,1122,12 
1667,8885國泰桃園,635.00,0,1000
1668,8886國泰新莊,629.00,63,2010 
1669,8886國泰新莊,630.00,2267,410
1670,8886國泰新莊,631.00,1075,907 
1671,8886國泰新莊,632.00,4006,6834
1672,8886國泰新莊,633.00,1010,7000 
1673,8886國泰新莊,635.00,0,9000
1674,8887國泰忠孝,629.00,1180,0 
1675,8887國泰忠孝,630.00,1513,362
1676,8887國泰忠孝,631.00,2181,1151 
1677,8887國泰忠孝,632.00,1519,3050
1678,8887國泰忠孝,633.00,1010,2012 
1679,8888國泰敦南,628.00,4000,0
1680,8888國泰敦南,629.00,10805,2594 
1681,8888國泰敦南,630.00,6930,11615
1682,8888國泰敦南,631.00,12263,14531 
1683,8888國泰敦南,632.00,19315,34118
1684,8888國泰敦南,633.00,2030,6356 
1685,8888國泰敦南,635.00,1000,16000
1686,888A國泰館前,628.00,7000,0 
1687,888A國泰館前,629.00,3202,10
1688,888A國泰館前,630.00,1953,4431 
1689,888A國泰館前,631.00,1322,511
1690,888A國泰館前,632.00,5400,21009 
1691,888A國泰館前,633.00,6406,16047
1692,888A國泰館前,635.00,0,5000 
1693,888K國泰板橋,629.00,1220,3020
1694,888K國泰板橋,630.00,3882,4443 
1695,888K國泰板橋,631.00,4420,4784
1696,888K國泰板橋,632.00,8093,16519 
1697,888K國泰板橋,633.00,1025,831
1698,888K國泰板橋,635.00,0,2000 
1699,8890大和國泰,628.00,0,11000
1700,8890大和國泰,629.00,17000,26000 
1701,8890大和國泰,630.00,82000,12000
1702,8890大和國泰,631.00,49000,101000 
1703,8890大和國泰,632.00,48000,750000
1704,8890大和國泰,633.00,1000,0 
1705,8900法銀巴黎,629.00,52000,100000
1706,8900法銀巴黎,630.00,25000,100000 
1707,8900法銀巴黎,631.00,56000,2000
1708,8900法銀巴黎,632.00,107000,12000 
1709,8900法銀巴黎,633.00,7000,0
1710,8900法銀巴黎,635.00,17000,187000 
1711,8960上海匯豐,628.00,0,5000
1712,8960上海匯豐,629.00,46000,13770 
1713,8960上海匯豐,630.00,34500,9097
1714,8960上海匯豐,631.00,64782,21000 
1715,8960上海匯豐,632.00,107218,25000
1716,8960上海匯豐,633.00,8000,41000 
1717,8960上海匯豐,635.00,311000,191000
1718,9100群益,628.00,0,1000 
1719,9100群益,629.00,14132,0
1720,9100群益,630.00,51088,1000 
1721,9100群益,631.00,98012,220500
1722,9100群益,632.00,87892,170 
1723,9100群益,633.00,1,0
1724,9100群益,635.00,3000,7000 
1725,9101群益敦南,629.00,500,0
1726,9101群益敦南,630.00,1100,10030 
1727,9101群益敦南,631.00,52,1050
1728,9101群益敦南,632.00,1000,6010 
1729,9101群益敦南,635.00,0,1000
1730,9103群益松山,629.00,1000,0 
1731,9103群益松山,631.00,8,1020
1732,9103群益松山,632.00,0,2000 
1733,9103群益松山,633.00,0,10000
1734,9103群益松山,635.00,0,10000 
1735,9105群益高盛,629.00,1000,0
1736,9105群益高盛,630.00,100,100 
1737,9105群益高盛,631.00,0,40
1738,9105群益高盛,632.00,1000,3500 
1739,9105群益高盛,633.00,0,10
1740,9105群益高盛,635.00,0,1000 
1741,9108群益海山,630.00,3150,100
1742,9108群益海山,631.00,1050,100 
1743,9108群益海山,632.00,1000,3700
1744,9108群益海山,633.00,0,1040 
1745,9108群益海山,635.00,1000,2000
1746,910D群益市府,629.00,1000,0 
1747,910D群益市府,631.00,8000,0
1748,910D群益市府,632.00,100,1020 
1749,910D群益市府,635.00,0,1000
1750,9131群益民權,628.00,1000,0 
1751,9131群益民權,630.00,50,1170
1752,9131群益民權,631.00,0,200 
1753,9131群益民權,632.00,1050,35
1754,9131群益民權,633.00,0,1000 
1755,9134群益開元,628.00,1000,0
1756,9134群益開元,629.00,1200,0 
1757,9134群益開元,631.00,6,315
1758,9134群益開元,632.00,1010,1000 
1759,9135群益東大,629.00,9,0
1760,9135群益東大,630.00,9,450 
1761,9135群益東大,631.00,150,0
1762,9135群益東大,632.00,1070,1205 
1763,9135群益東大,635.00,0,1000
1764,9136群益西松,629.00,10,0 
1765,9136群益西松,630.00,10,1100
1766,9136群益西松,631.00,0,1100 
1767,9136群益西松,632.00,2100,100
1768,9137群益士林,629.00,0,20 
1769,9137群益士林,630.00,1001,0
1770,9137群益士林,631.00,60,0 
1771,9137群益士林,632.00,2,2000
1772,9137群益士林,633.00,10,1000 
1773,9138群益中港,632.00,0,1000
1774,9138群益中港,633.00,20,0 
1775,913D群益潭子,628.00,1000,0
1776,913D群益潭子,629.00,0,1000 
1777,913D群益潭子,630.00,0,200
1778,913D群益潭子,631.00,0,525 
1779,913D群益潭子,632.00,0,2382
1780,913E群益基隆,629.00,0,1000 
1781,913E群益基隆,632.00,0,2000
1782,913g群益三重,629.00,0,1 
1783,913g群益三重,630.00,0,184
1784,913g群益三重,631.00,1,0 
1785,913g群益三重,632.00,0,2050
1786,913g群益三重,633.00,0,4 
1787,913H群益屏東,632.00,1000,0
1788,913I群益萬華,630.00,250,1000 
1789,913I群益萬華,632.00,0,1000
1790,913N群益土城,629.00,3,0 
1791,913N群益土城,630.00,2,100
1792,913N群益土城,631.00,3,1000 
1793,913N群益土城,632.00,1211,2016
1794,913N群益土城,633.00,3,185 
1795,913R群益北高,629.00,1000,0
1796,913R群益北高,630.00,0,151 
1797,913R群益北高,632.00,0,330
1798,913R群益北高,633.00,0,1000 
1799,913R群益北高,635.00,0,1000
1800,913U群益崇德,629.00,50,11 
1801,913U群益崇德,630.00,55,11
1802,913U群益崇德,631.00,60,5000 
1803,913U群益崇德,632.00,1005,1000
1804,913Y群益館前,629.00,0,300 
1805,913Y群益館前,632.00,10001,320
1806,9183群益高雄,628.00,2000,0 
1807,9183群益高雄,629.00,5005,0
1808,9183群益高雄,630.00,115,5110 
1809,9183群益高雄,631.00,40,5
1810,9183群益高雄,632.00,2520,1450 
1811,9183群益高雄,633.00,0,1000
1812,9183群益高雄,635.00,0,2000 
1813,9184群益台中,629.00,1000,150
1814,9184群益台中,630.00,2017,0 
1815,9184群益台中,631.00,420,100
1816,9184群益台中,632.00,150,5017 
1817,9184群益台中,633.00,0,1000
1818,9184群益台中,635.00,0,5000 
1819,9185群益台南,628.00,2000,0
1820,9185群益台南,630.00,1000,0 
1821,9185群益台南,631.00,0,200
1822,9186群益新竹,629.00,21000,26 
1823,9186群益新竹,630.00,0,833
1824,9186群益新竹,631.00,100,1050 
1825,9186群益新竹,632.00,20000,0
1826,9186群益新竹,633.00,0,1100 
1827,9186群益新竹,635.00,0,2000
1828,9187群益彰化,629.00,1010,0 
1829,9187群益彰化,630.00,24,55
1830,9187群益彰化,631.00,120,1102 
1831,9187群益彰化,632.00,180,1410
1832,9187群益彰化,633.00,60,0 
1833,9187群益彰化,635.00,0,2000
1834,9188群益三民,630.00,10,13 
1835,9188群益三民,631.00,600,1000
1836,9188群益三民,632.00,716,60 
1837,9188群益三民,635.00,0,1000
1838,9189群益桃園,630.00,1000,2045 
1839,9189群益桃園,631.00,5,0
1840,9189群益桃園,632.00,7009,2000 
1841,9189群益桃園,633.00,0,3000
1842,9189群益桃園,635.00,0,2000 
1843,918A群益中壢,630.00,300,0
1844,918A群益中壢,631.00,0,1016 
1845,918A群益中壢,632.00,76,0
1846,918A群益中壢,633.00,1600,0 
1847,918A群益中壢,635.00,0,2000
1848,918B群益板橋,630.00,0,40 
1849,918B群益板橋,633.00,6,0
1850,918c群益鳳山,628.00,1000,0 
1851,918c群益鳳山,629.00,20,0
1852,918c群益鳳山,630.00,1020,75 
1853,918c群益鳳山,631.00,0,315
1854,918c群益鳳山,632.00,0,1015 
1855,918c群益鳳山,633.00,2,0
1856,918c群益鳳山,635.00,0,1000 
1857,918C群益古亭,629.00,20,0
1858,918C群益古亭,630.00,50,0 
1859,918C群益古亭,631.00,5252,7080
1860,918C群益古亭,632.00,1320,1014 
1861,918C群益古亭,633.00,3000,1000
1862,918C群益古亭,635.00,0,1000 
1863,918d群益內湖,630.00,105,70
1864,918d群益內湖,631.00,1000,100 
1865,918d群益內湖,632.00,2000,600
1866,918d群益內湖,633.00,1100,0 
1867,918D群益東門,629.00,100,0
1868,918D群益東門,630.00,0,2000 
1869,918D群益東門,631.00,0,1300
1870,918D群益東門,632.00,0,156 
1871,918D群益東門,635.00,5000,0
1872,918e群益大安,630.00,60,0 
1873,918E群益南京,629.00,100,0
1874,918E群益南京,630.00,100,0 
1875,918E群益南京,631.00,1063,100
1876,918E群益南京,632.00,60,0 
1877,918E群益南京,635.00,1000,0
1878,918F群益新店,629.00,518,0 
1879,918F群益新店,630.00,1110,150
1880,918F群益新店,631.00,1000,0 
1881,918F群益新店,632.00,7000,5000
1882,918g群益大甲,630.00,28,0 
1883,918g群益大甲,631.00,0,270
1884,918g群益大甲,632.00,301,0 
1885,918g群益大甲,633.00,20,0
1886,918G群益新莊,629.00,1000,0 
1887,918G群益新莊,630.00,100,0
1888,918G群益新莊,631.00,0,2100 
1889,918G群益新莊,632.00,0,1200
1890,918H群益中山,628.00,6000,0 
1891,918H群益中山,629.00,14000,0
1892,918H群益中山,630.00,154000,0 
1893,918H群益中山,631.00,232100,0
1894,918H群益中山,632.00,2,1001 
1895,918i群益竹南,631.00,0,100
1896,918i群益竹南,632.00,1,0 
1897,918i群益竹南,635.00,2000,0
1898,918J群益永和,629.00,1000,10 
1899,918J群益永和,630.00,5,60
1900,918J群益永和,631.00,0,1110 
1901,918J群益永和,632.00,0,2071
1902,918J群益永和,633.00,0,10 
1903,918K群益東湖,629.00,1000,0
1904,918K群益東湖,630.00,100,1101 
1905,918K群益東湖,631.00,3010,1011
1906,918K群益東湖,632.00,16,2020 
1907,918K群益東湖,633.00,0,1000
1908,918K群益東湖,635.00,0,1000 
1909,918L群益建成,630.00,100,0
1910,918L群益建成,631.00,10,0 
1911,918L群益建成,632.00,1095,1010
1912,918L群益建成,633.00,1050,0 
1913,918M群益嘉義,629.00,100,0
1914,918M群益嘉義,630.00,250,50 
1915,918M群益嘉義,631.00,110,43
1916,918M群益嘉義,632.00,600,60 
1917,918M群益嘉義,635.00,0,1000
1918,918P群益天母,629.00,2000,0 
1919,918P群益天母,630.00,400,10
1920,918P群益天母,631.00,10,25 
1921,918P群益天母,632.00,0,100
1922,918s群益丹鳳,628.00,1000,0 
1923,918s群益丹鳳,629.00,1000,0
1924,918s群益丹鳳,630.00,2024,0 
1925,918s群益丹鳳,631.00,33,1
1926,918s群益丹鳳,632.00,31,0 
1927,918s群益丹鳳,633.00,100,0
1928,918u群益瑞豐,629.00,1000,0 
1929,918u群益瑞豐,631.00,150,1110
1930,918u群益瑞豐,632.00,100,2133 
1931,918u群益瑞豐,633.00,20,0
1932,918u群益瑞豐,635.00,0,1000 
1933,918W群益忠孝,630.00,1050,1000
1934,918W群益忠孝,631.00,5,0 
1935,918W群益忠孝,632.00,0,1000
1936,918W群益忠孝,633.00,0,180 
1937,918W群益忠孝,635.00,0,1000
1938,918x群益延平,630.00,100,0 
1939,918x群益延平,631.00,1000,81
1940,918x群益延平,632.00,145,20 
1941,918x群益延平,633.00,1000,0
